Index,0 [STRING] [0x0],1 [BYTE] [0x8],2 [STRING] [0x4],3 [BYTE] [0x9],4 [BYTE] [0xA],5 [BYTE] [0xB],6 [BYTE] [0xC],7 [BYTE] [0xD],8 [UBYTE] [0x1A],9 [UINT] [0x14],10 [UBYTE] [0x1B],11 [USHORT] [0x18],12 [BOOL] [0x1C],13 [BOOL] [0x1D],14 [BOOL] [0x1E],15 [FLOAT] [0x10]
2000307,"小钥匙",0,"",0,0,1,0,0,1,983088,0,1651,true,false,true,0.0
2000308,"小钥匙",0,"",0,0,1,0,0,1,983089,0,1651,true,false,true,0.0
2000309,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000310,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000311,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000312,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000313,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000314,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000315,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000316,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000317,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000318,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000319,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000320,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000321,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000322,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000323,"小钥匙",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0.0
2000324,"寄生树钥匙",0,"",0,0,1,0,0,2,983090,0,1652,true,false,false,5.0
2000325,"黄石竹钥匙",0,"",0,0,1,0,0,1,983091,0,1652,true,false,true,0.0
2000326,"白百合钥匙",0,"",0,0,1,0,0,2,0,0,1652,true,false,true,0.0
2000327,"红蔷薇钥匙",0,"",0,0,1,0,0,2,0,0,1652,true,false,true,0.0
2000328,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000329,"紧锁的门",0,"",0,0,1,0,0,1,983092,0,0,true,false,true,0.0
2000330,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000331,"紧锁的门",0,"",0,0,1,0,0,1,983093,0,0,true,false,true,0.0
2000332,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000333,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000334,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000335,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000336,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000337,"紧锁的门",0,"",0,0,1,0,0,1,983094,0,0,true,false,true,0.0
2000338,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000339,"紧锁的门",0,"",0,0,1,0,0,1,983095,0,0,true,false,true,0.0
2000340,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000341,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000342,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000343,"紧锁的门",0,"",0,0,1,0,0,1,983096,0,0,true,false,true,0.0
2000344,"紧锁的门",0,"",0,0,1,0,0,1,983097,0,0,true,false,true,0.0
2000345,"紧锁的门",0,"",0,0,1,0,0,1,983098,7,0,true,false,true,0.0
2000346,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000347,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000348,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000349,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000350,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000351,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000352,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000353,"紧锁的门",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000354,"红蔷薇门",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000355,"寄生树门",0,"",0,0,1,0,0,1,983099,0,0,true,false,true,0.0
2000356,"黄石竹门",0,"",0,0,1,0,0,1,983100,0,0,true,false,true,0.0
2000357,"白百合门",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000358,"怪异的灯",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000359,"怪异的灯",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000360,"怪异的灯",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000361,"怪异的灯",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000362,"奇异珠",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000363,"奇异珠",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000364,"奇异珠",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000365,"奇异珠",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000366,"怪异的灯",0,"",0,0,1,0,0,1,983101,0,0,true,false,true,0.0
2000367,"怪异的灯",0,"",0,0,1,0,0,1,983102,0,0,true,false,true,0.0
2000368,"怪异的灯",0,"",0,0,1,0,0,1,983103,0,0,true,false,true,0.0
2000369,"怪异的灯",0,"",0,0,1,0,0,1,983104,0,0,true,false,true,0.0
2000370,"退出点",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0.0
2000371,"",0,"",0,0,1,0,0,3,0,7,0,true,false,true,0.0
2000372,"鼹鼠冢",0,"",0,0,1,0,0,3,65857,7,3306,true,false,true,0.0
2000373,"鼹鼠冢",0,"",0,0,1,0,0,3,65857,7,3306,true,false,true,0.0
2000374,"鼹鼠冢",0,"",0,0,1,0,0,3,65857,7,3306,true,false,true,0.0
2000375,"满是划痕的银矿石",0,"",0,0,1,0,0,3,65861,7,1624,true,false,true,0.0
2000376,"满是划痕的银矿石",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0.0
2000377,"满是划痕的银矿石",0,"",0,0,1,0,0,3,65863,7,3384,true,false,true,0.0
2000378,"满是划痕的银矿石",0,"",0,0,1,0,0,3,65863,7,3384,true,false,true,0.0
2000379,"满是划痕的银矿石",0,"",0,0,1,0,0,3,65863,7,3384,true,false,true,0.0
2000380,"满是划痕的银矿石",0,"",0,0,1,0,0,3,65863,7,3384,true,false,true,0.0
2000381,"满是划痕的银矿石",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0.0
2000382,"",0,"",0,0,1,0,0,3,0,7,1852,true,false,true,0.0
2000383,"",0,"",0,0,1,0,0,3,0,7,1436,true,false,true,0.0
2000384,"指控之门",0,"",0,0,1,0,0,1,983156,7,0,true,false,true,0.0
2000385,"拷问之门",0,"",0,0,1,0,0,1,983157,7,0,true,false,true,0.0
2000386,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000387,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000388,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000389,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000390,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000391,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000392,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000393,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000394,"×陰山テスト検索ポイント1",0,"",0,0,1,0,0,3,65778,7,1625,true,false,true,0.0
2000395,"×陰山テスト検索ポイント2",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0.0
2000396,"×陰山テスト検索ポイント3",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0.0
2000397,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000398,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000399,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000400,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000401,"传唤铃",0,"",0,0,1,0,0,3,720906,0,0,true,false,true,0.0
2000402,"市场布告板",0,"",0,0,1,0,0,3,720935,0,0,true,false,true,0.0
2000403,"传唤铃",0,"",0,0,1,0,0,3,852043,0,0,true,false,true,0.0
2000404,"",0,"",0,0,1,0,0,2,0,0,1798,false,false,true,0.0
2000405,"奇怪的涟漪",0,"",0,0,1,0,0,1,983107,0,0,true,false,true,0.0
2000406,"奇怪的涟漪",0,"",0,0,1,0,0,1,983108,0,0,true,false,true,0.0
2000407,"奇怪的涟漪",0,"",0,0,1,0,0,1,983109,0,0,true,false,true,0.0
2000408,"奇怪的涟漪",0,"",0,0,1,0,0,1,983110,0,0,true,false,true,0.0
2000409,"",0,"",0,0,1,0,0,1,0,7,1845,false,false,true,0.0
2000410,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000411,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000412,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000413,"",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000414,"审理石碑",0,"",0,0,1,0,0,1,983231,0,3237,true,false,true,0.0
2000415,"魔力圣火像",0,"",0,0,1,0,0,1,983232,0,0,true,false,true,0.0
2000416,"智慧果实像",0,"",0,0,1,0,0,1,983233,0,0,true,false,true,0.0
2000417,"财富金刚像",0,"",0,0,1,0,0,1,983234,0,0,true,false,true,0.0
2000418,"武力头盔像",0,"",0,0,1,0,0,1,983235,0,0,true,false,true,0.0
2000419,"雕像底座",0,"",0,0,1,0,0,1,983236,0,4175,true,false,true,0.0
2000420,"魔力之门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000421,"雕像底座",0,"",0,0,1,0,0,1,983237,0,4175,true,false,true,0.0
2000422,"智慧之门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000423,"雕像底座",0,"",0,0,1,0,0,1,983238,0,4175,true,false,true,0.0
2000424,"财富之门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000425,"雕像底座",0,"",0,0,1,0,0,1,983239,0,4175,true,false,true,0.0
2000426,"武力之门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000427,"审理之左秤盘",0,"",0,0,1,0,0,1,983240,0,4175,true,false,true,0.0
2000428,"审理之右秤盘",0,"",0,0,1,0,0,1,983241,0,4175,true,false,true,0.0
2000429,"审理之门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000430,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000431,"被封印的门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000432,"被封印的门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000433,"被封印的门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000434,"被封印的大门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000435,"被封印的门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000436,"祈祷所大门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000437,"地下神殿大门",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000438,"应门",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000439,"传唤铃",0,"",0,0,1,0,0,3,720906,0,0,true,false,true,0.0
2000440,"市场布告板",0,"",0,0,1,0,0,3,720935,0,0,true,false,true,0.0
2000441,"传唤铃",0,"",0,0,1,0,0,3,720906,0,0,true,false,true,0.0
2000442,"市场布告板",0,"",0,0,1,0,0,3,720935,0,0,true,false,true,0.0
2000443,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000444,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000445,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000446,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000447,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000448,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000449,"",0,"",0,0,1,0,0,3,66002,7,2075,true,false,true,0.0
2000450,"遇袭的货车",0,"",0,0,1,0,0,3,66014,7,1625,true,false,true,0.0
2000451,"",0,"",0,0,1,0,0,3,66002,7,2702,true,false,true,0.0
2000452,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000453,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000454,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000455,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000456,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000457,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000458,"魔导传送装置",0,"",0,0,1,0,0,1,983243,0,1623,true,false,true,0.0
2000459,"",0,"",0,0,1,0,0,1,0,7,0,true,false,true,0.0
2000460,"流沙",0,"",0,0,1,0,0,1,983250,0,0,true,false,true,0.0
2000461,"流沙",0,"",0,0,1,0,0,1,983251,0,0,true,false,true,0.0
2000462,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000463,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000464,"流沙",0,"",0,0,1,0,0,1,983252,0,0,true,false,true,0.0
2000465,"流沙",0,"",0,0,1,0,0,1,983253,0,0,true,false,true,0.0
2000466,"流沙",0,"",0,0,1,0,0,1,983254,0,0,true,false,true,0.0
2000467,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000468,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000469,"流沙",0,"",0,0,1,0,0,1,983255,0,0,true,false,true,0.0
2000470,"部队储物柜",0,"",0,0,1,0,0,3,720995,0,0,true,false,true,0.0
2000471,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000472,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000473,"",0,"",0,0,1,0,0,1,0,0,1623,true,false,true,0.0
2000474,"魔导传送装置",0,"",0,0,1,0,0,1,983244,0,1623,true,false,true,0.0
2000475,"",0,"",0,0,1,0,0,1,0,0,1623,true,false,true,0.0
2000476,"魔导终端1号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000477,"魔导终端2号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000478,"魔导终端3号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000479,"魔导终端4号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000480,"魔导终端5号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000481,"魔导终端6号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000482,"魔导终端7号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000483,"魔导终端8号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000484,"魔导终端9号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000485,"魔导终端10号",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000486,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000487,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000488,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000489,"×川瀬実験EOBJ",0,"",0,0,1,0,0,3,66240,0,1624,true,false,true,0.0
2000490,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000491,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000492,"",0,"",0,0,1,0,0,3,0,7,0,true,false,true,0.0
2000493,"退出点",0,"",0,0,1,0,0,1,983045,0,0,true,false,true,0.0
2000494,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000495,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000496,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000497,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000498,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000499,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000500,"魔力的奔流",0,"",0,0,1,0,0,1,983245,0,0,true,false,true,0.0
2000501,"魔力的奔流",0,"",0,0,1,0,0,1,983246,0,0,true,false,true,0.0
2000502,"谒见厅的门",0,"",0,0,1,0,0,1,983247,0,0,false,false,true,0.0
2000503,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000504,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000505,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000506,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000507,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000508,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000509,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000510,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000511,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000512,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000513,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000514,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000515,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000516,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000517,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000518,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000519,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000520,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000521,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000522,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000523,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000524,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000525,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000526,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000527,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000528,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000529,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000530,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000531,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000532,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000533,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000534,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000535,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000536,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000537,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000538,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000539,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000540,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000541,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000542,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000543,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000544,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000545,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000546,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000547,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000548,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000549,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000550,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000551,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000552,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000553,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000554,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000555,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000556,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000557,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000558,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000559,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000560,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000561,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000562,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000563,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0.0
2000564,"警戒终端",0,"",0,0,1,0,0,1,983260,0,0,true,false,true,0.0
2000565,"",0,"",0,0,1,0,0,1,983270,0,0,false,false,true,0.0
2000566,"",0,"",0,0,1,0,0,1,983271,0,0,false,false,true,0.0
2000567,"警戒终端",0,"",0,0,1,0,0,1,983261,0,0,true,false,true,0.0
2000568,"警戒终端",0,"",0,0,1,0,0,1,983262,0,0,true,false,true,0.0
2000569,"",0,"",0,0,1,0,0,1,983272,0,0,false,false,true,0.0
2000570,"37式炸药",0,"",0,0,1,0,0,1,983273,0,4090,true,false,true,0.0
2000571,"引爆地点",0,"",0,0,1,0,0,1,983266,0,0,true,false,true,0.0
2000572,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000573,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000574,"引爆地点",0,"",0,0,1,0,0,1,983267,0,0,true,false,true,0.0
2000575,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000576,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000577,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000578,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000579,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000580,"警戒终端",0,"",0,0,1,0,0,1,983263,0,0,true,false,true,0.0
2000581,"警戒终端",0,"",0,0,1,0,0,1,983264,0,0,true,false,true,0.0
2000582,"魔导终端",0,"",0,0,1,0,0,1,983268,0,3891,true,false,true,0.0
2000583,"魔导终端",0,"",0,0,1,0,0,1,983269,0,3891,true,false,true,0.0
2000584,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000585,"",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000586,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000587,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000588,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000589,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000590,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000591,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000592,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0.0
2000593,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000594,"",0,"",0,0,1,0,0,1,0,0,4029,false,false,true,0.0
2000595,"43式防空炮",0,"",0,0,1,0,0,1,983283,0,3614,true,false,true,0.0
2000596,"退出点",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0.0
2000597,"垃圾卸槽",0,"",0,0,1,0,0,1,983280,0,4179,true,false,true,0.0
2000598,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000599,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000600,"43式防空炮",0,"",0,0,1,0,0,1,983284,0,3614,true,false,true,0.0
2000601,"43式防空炮",0,"",0,0,1,0,0,1,983285,0,3614,true,false,true,0.0
2000602,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000603,"捷径",0,"",0,0,1,0,0,1,983114,0,2629,true,false,true,0.0
2000604,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000605,"退出点",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0.0
2000606,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000607,"",0,"",0,0,1,0,0,2,0,0,3975,false,false,true,0.0
2000608,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000609,"调查植被土样",0,"",0,0,1,0,0,2,0,0,3669,true,false,true,0.0
2000610,"设置地点",0,"",0,0,1,0,0,2,0,0,3670,true,false,true,0.0
2000611,"",0,"",0,0,1,0,0,2,0,7,3673,false,false,true,0.0
2000612,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0.0
2000613,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0.0
2000614,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0.0
2000615,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000616,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0.0
2000617,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000618,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000619,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000620,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000621,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000622,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000623,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000624,"",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0.0
2000625,"六角梯",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000626,"六角梯",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0.0
2000627,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000628,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000629,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000630,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000631,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000632,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000633,"终端装置",0,"",0,0,1,0,0,1,983150,0,0,true,false,true,0.0
2000634,"终端装置",0,"",0,0,1,0,0,1,983151,0,0,true,false,true,0.0
2000635,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000636,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000637,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
2000638,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0.0
